GEOID,Total_HH,year,No_Vehicle_Avail,pct_no_veh_avail,No_Vehicle_Score,no_walkshed,Walkability_Score,Availability,pop_below_185,total_pop,pct_below_185,Access,obesity_crudeprev,chd_crudeprev,diabetes_crudeprev,obesity_norm,chd_norm,diabetes_norm,Utilization,HFPA,Priority.Area,Priority.Class
42003191500,946,2016,119,7.949579832,0.837922826,100,10,2.894689666,728,1885,0.386206897,4.396347281,30.3,6.2,9,3.362573099,2.63681592,2.908366534,3.041711319,10.33274827,Not Anomalous,0
42003191700,1528,2016,70,21.82857143,2.585288154,100,10,5.084572896,1005,3732,0.269292605,3.065465221,29.4,6.8,9.4,3.099415205,2.935323383,3.067729084,3.123502616,11.27354073,Not Anomalous,0
42003192000,1596,2016,79,20.20253165,2.380569711,91.96,9.196,4.678858735,1180,3785,0.311756935,3.548853651,30.5,7.7,10.5,3.421052632,3.383084577,3.505976096,3.630789497,11.85850188,Not Anomalous,0
42003210700,1061,2016,130,8.161538462,0.864608422,100,10,2.940422456,865,2072,0.417471042,4.752239535,39.8,6.7,15.7,6.140350877,2.885572139,5.577689243,5.434328243,13.12699023,Not Anomalous,0
42003240600,1159,2016,140,8.278571429,0.879342875,99.75,9.975,2.96166257,771,2222,0.346984698,3.949865342,30.7,6.1,9.1,3.479532164,2.587064677,2.948207171,3.086678383,9.998206295,Not Anomalous,0
42003250700,324,2016,101,3.207920792,0.240947855,99.7,9.97,1.549919391,471,712,0.661516854,7.530310432,47.2,8.2,17.9,8.304093567,3.631840796,6.454183267,7.024897897,16.10512772,1 SD Above Mean,1
42003320400,862,2016,33,26.12121212,3.125731705,100,10,5.590824362,658,2114,0.311258278,3.543177237,29.1,7.9,10.2,3.011695906,3.482587065,3.386454183,3.450424594,12.58442619,Not Anomalous,0
42003040400,1184,2016,274,4.321167883,0.381105687,90.43,9.043,1.856431719,1048,1977,0.530096105,6.034295585,19,6.7,7.7,0.058479532,2.885572139,2.390438247,1.540715723,9.431443027,Not Anomalous,0
42003050100,966,2016,174,5.551724138,0.536032745,100,10,2.315238097,1190,2087,0.570196454,6.490773866,47.2,11,24,8.304093567,5.024875622,8.884462151,8.630929361,17.43694133,1 SD Above Mean,1
42003051000,719,2016,190,3.784210526,0.313502745,100,10,1.770600872,962,2163,0.444752658,5.062797059,36,5.5,12.1,5.029239766,2.288557214,4.143426295,4.114327854,10.94772579,Not Anomalous,0
42003060300,1267,2016,363,3.490358127,0.276506722,87.09,8.709,1.551804446,844,2533,0.333201737,3.79296839,31.6,6,9.6,3.742690058,2.537313433,3.147410359,3.260000384,8.60477322,Not Anomalous,0
42003070800,1029,2016,90,11.43333333,1.276527463,9.32,0.932,1.090744515,573,1851,0.309562399,3.523872365,21.4,3.3,5,0.760233918,1.194029851,1.314741036,0.673082478,5.287699357,1 SD Below Mean,0
42003101400,1526,2016,124,12.30645161,1.386453073,100,10,3.723510538,834,3299,0.25280388,2.877767487,29.2,6.3,9.2,3.040935673,2.686567164,2.988047809,2.960973207,9.562251233,Not Anomalous,0
42003130100,726,2016,140,5.185714286,0.489952097,100,10,2.213486157,1374,1757,0.782014798,8.901986633,46.2,8.8,20,8.011695906,3.930348259,7.290836653,7.378911274,18.49438406,1 SD Above Mean,1
42003191400,1454,2016,234,6.213675214,0.619372399,100,10,2.488719347,1008,2736,0.368421053,4.193883919,26.2,5.4,7.5,2.16374269,2.23880597,2.310756972,2.119904769,8.802508036,Not Anomalous,0
42003241200,395,2016,53,7.452830189,0.775382036,100,10,2.784568253,289,823,0.351154313,3.997329735,33.2,7.6,11.1,4.210526316,3.333333333,3.74501992,4.041932693,10.82383068,Not Anomalous,0
42003260700,702,2016,57,12.31578947,1.38762871,100,10,3.725088871,302,1696,0.178066038,2.026996793,34.7,6.2,10.9,4.649122807,2.63681592,3.665338645,3.900118604,9.652204268,Not Anomalous,0
42003262000,1173,2016,148,7.925675676,0.834913292,100,10,2.889486619,1258,2579,0.487785964,5.552662352,35.8,8.9,13,4.970760234,3.980099502,4.501992032,4.950936688,13.39308566,Not Anomalous,0
42003300100,1483,2016,272,5.452205882,0.523503394,92.26,9.226,2.197690223,2297,4210,0.545605701,6.210847502,40.4,7.5,14.1,6.315789474,3.28358209,4.940239044,5.407443536,13.81598126,Not Anomalous,0
42003561700,306,2016,74,4.135135135,0.35768416,100,10,1.891253976,529,890,0.594382022,6.766087845,38.6,7.6,13.7,5.789473684,3.333333333,4.780876494,5.140314286,13.79765611,Not Anomalous,0
42003562600,1043,2016,29,35.96551724,4.365129922,100,10,6.606912987,1161,2617,0.443637753,5.050105649,35.8,7.5,12.1,4.970760234,3.28358209,4.143426295,4.507735616,16.16475425,1 SD Above Mean,1
42003562900,842,2016,122,6.901639344,0.705987097,97.84,9.784,2.628189064,961,1908,0.503668763,5.7334626,34.5,7.5,11.9,4.590643275,3.28358209,4.06374502,4.31459153,12.67624319,Not Anomalous,0
42003020100,2042,2016,461,4.429501085,0.394744839,100,10,1.986818661,866,4212,0.205603039,2.340461471,25.2,4.5,7.3,1.871345029,1.791044776,2.231075697,1.775520514,6.102800646,1 SD Below Mean,0
42003111500,1684,2016,327,5.149847095,0.485436417,8.87,0.887,0.656187551,1678,3000,0.559333333,6.367114625,39.5,8.2,17.2,6.052631579,3.631840796,6.175298805,5.961993745,12.98529592,Not Anomalous,0
42003191900,926,2016,68,13.61764706,1.551532606,73.91,7.391,3.38635165,499,1904,0.262079832,2.983359352,30.5,6.6,9.3,3.421052632,2.835820896,3.027888446,3.200077652,9.569788654,Not Anomalous,0
42003270400,458,2016,57,8.035087719,0.848688271,20.56,2.056,1.320947798,379,996,0.380522088,4.33163484,37.6,7.8,13.9,5.497076023,3.432835821,4.860557769,5.092757351,10.74533999,Not Anomalous,0
42003290400,1781,2016,113,15.76106195,1.821388585,84.45,8.445,3.921941687,1275,3969,0.321239607,3.656798688,31.3,7.4,10.4,3.65497076,3.233830846,3.466135458,3.649618286,11.22835866,Not Anomalous,0
42003980700,10,2016,0,NA,NA,NA,NA,NA,0,14,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003160900,1651,2016,204,8.093137255,0.855996708,30.46,3.046,1.614734026,1301,3284,0.396163216,4.509684035,25,4.5,6.3,1.812865497,1.791044776,1.832669323,1.583599788,7.708017849,Not Anomalous,0
42003562400,1272,2016,262,4.854961832,0.448310356,100,10,2.117334069,922,2741,0.336373586,3.829074816,40.3,9.3,17.4,6.286549708,4.179104478,6.25498008,6.323610214,12.2700191,Not Anomalous,0
42003980100,17,2016,0,NA,NA,NA,NA,NA,13,26,0.5,5.691699605,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003040200,611,2016,78,7.833333333,0.823287389,100,10,2.869298502,835,1609,0.518955873,5.907481877,29.7,3.9,8.2,3.187134503,1.492537313,2.589641434,2.353462828,11.13024321,Not Anomalous,0
42003111300,1263,2016,300,4.21,0.367109648,95.97,9.597,1.877005939,960,2698,0.355819125,4.050431149,37.5,6.4,13.8,5.467836257,2.736318408,4.820717131,4.771158268,10.69859536,Not Anomalous,0
42003130300,686,2016,117,5.863247863,0.575253588,86.33,8.633,2.228489225,831,1413,0.588110403,6.694695501,45.8,11.1,23.8,7.894736842,5.074626866,8.804780876,8.446401382,17.36958611,1 SD Above Mean,1
42003141000,481,2016,6,80.16666667,9.930055544,100,10,9.964966404,93,1059,0.087818697,0.999675285,24,5,7,1.520467836,2.039800995,2.111553785,1.682416606,12.64705829,Not Anomalous,0
42003202300,1893,2016,49,38.63265306,4.700922377,79.51,7.951,6.113675966,551,3876,0.142156863,1.618228319,25.7,6.3,8.3,2.01754386,2.686567164,2.629482072,2.380464393,10.11236868,Not Anomalous,0
42003320600,991,2016,35,28.31428571,3.401839716,100,10,5.832529225,589,2188,0.269195612,3.064361122,30.1,6.9,9.5,3.304093567,2.985074627,3.107569721,3.247114568,12.14400491,Not Anomalous,0
42003051100,178,2015,59,3.016949153,0.096462356,100,10,0.982152513,286,327,0.874617737,8.74617737,52.7,6.8,18.6,9.912280702,2.935323383,6.733067729,7.525005297,17.25333518,1 SD Above Mean,1
42003120400,363,2015,55,6.6,0.319973906,69.07,6.907,1.486626978,599,734,0.816076294,8.160762943,53,11.9,26.8,10,5.472636816,10,10,19.64738992,1 SD Above Mean,1
42003141300,2484,2015,211,11.77251185,0.642636406,41.84,4.184,1.63975325,1675,5411,0.309554611,3.09554611,22.9,5.5,7.3,1.198830409,2.288557214,2.231075697,1.702008626,6.437307986,Not Anomalous,0
42003210700,984,2015,129,7.627906977,0.384094984,100,10,1.959834136,812,1944,0.417695473,4.176954733,39.8,6.7,15.7,6.140350877,2.885572139,5.577689243,5.434328243,11.57111711,Not Anomalous,0
42003250700,333,2015,101,3.297029703,0.113933846,99.7,9.97,1.065795687,495,803,0.616438356,6.164383562,47.2,8.2,17.9,8.304093567,3.631840796,6.454183267,7.024897897,14.25507715,1 SD Above Mean,1
42003261200,517,2015,23,22.47826087,1.310463535,100,10,3.620032507,195,1191,0.16372796,1.637279597,29.1,7.1,10.3,3.011695906,3.084577114,3.426294821,3.299971026,8.557283131,Not Anomalous,0
42003561900,1040,2015,152,6.842105263,0.335076489,100,10,1.830509463,1347,2639,0.510420614,5.104206139,44.9,10.7,22.9,7.631578947,4.875621891,8.446215139,8.101643911,15.03635951,1 SD Above Mean,1
42003980300,0,2015,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003040500,1038,2015,386,2.689119171,0.076012245,57.1,5.71,0.658809471,2528,3629,0.696610637,6.966106365,24.5,2.2,3.5,1.666666667,0.646766169,0.717131474,0.572922521,8.197838357,Not Anomalous,0
42003050900,723,2015,149,4.852348993,0.210955028,100,10,1.452429095,1195,1349,0.885841364,8.85841364,51.3,10.8,23.7,9.502923977,4.925373134,8.764940239,9.042509315,19.35335205,1 SD Above Mean,1
42003070500,1708,2015,234,7.299145299,0.363586754,14.24,1.424,0.719546758,999,3106,0.321635544,3.216355441,20.2,2.2,3.6,0.409356725,0.646766169,0.756972112,0.061509083,3.997411282,1 SD Below Mean,0
42003110200,1876,2015,560,3.35,0.117238146,70.61,7.061,0.909845342,1572,4260,0.369014085,3.690140845,31.7,5.5,9.7,3.771929825,2.288557214,3.187250996,3.184525277,7.784511464,Not Anomalous,0
42003130200,470,2015,84,5.595238095,0.257296624,100,10,1.604046831,1013,1423,0.711876318,7.118763176,46.6,8.6,20.6,8.128654971,3.830845771,7.529880478,7.486657524,16.20946753,1 SD Above Mean,1
42003140400,968,2015,33,29.33333333,1.73808456,98.68,9.868,4.141427101,234,2325,0.100645161,1.006451613,24.2,5.6,7.8,1.578947368,2.338308458,2.430278884,1.96625805,7.114136764,Not Anomalous,0
42003170200,1689,2015,162,10.42592593,0.558636061,55.71,5.571,1.764131938,1311,2978,0.440228341,4.402283412,25.7,4.2,5.7,2.01754386,1.641791045,1.593625498,1.506468215,7.672883565,Not Anomalous,0
42003270400,460,2015,59,7.796610169,0.394618729,20.56,2.056,0.900741975,429,1034,0.414893617,4.14893617,37.6,7.8,13.9,5.497076023,3.432835821,4.860557769,5.092757351,10.1424355,Not Anomalous,0
42003281500,634,2015,9,70.44444444,4.302605292,100,10,6.55942474,452,1445,0.312802768,3.128027682,30.5,6.8,9.8,3.421052632,2.935323383,3.227091633,3.325552763,13.01300519,Not Anomalous,0
42003310300,379,2015,0,NA,NA,100,10,NA,156,973,0.16032888,1.603288798,28.8,7.2,10.1,2.923976608,3.134328358,3.346613546,3.250550932,NA,Not Anomalous,0
42003562700,1016,2015,172,5.906976744,0.276742953,74.18,7.418,1.432787224,698,1754,0.397947548,3.979475485,33.5,6.9,11.7,4.298245614,2.985074627,3.984063745,4.0329032,9.445165908,Not Anomalous,0
42003980000,136,2015,19,7.157894737,0.354775511,NA,NA,NA,33,220,0.15,1.5,23.4,4.5,6.7,1.34502924,1.791044776,1.992031873,1.454021491,NA,Not Anomalous,0
42003981100,5,2015,0,NA,NA,NA,NA,NA,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003040400,1202,2015,260,4.623076923,0.196652982,90.43,9.043,1.333541494,1122,2098,0.534795043,5.347950429,19,6.7,7.7,0.058479532,2.885572139,2.390438247,1.540715723,8.222207647,Not Anomalous,0
42003101100,1287,2015,127,10.13385827,0.540416812,34.04,3.404,1.356310742,1230,2754,0.446623094,4.466230937,32.3,5.8,9.2,3.947368421,2.437810945,2.988047809,3.237238583,9.059780262,Not Anomalous,0
42003120300,762,2015,171,4.456140351,0.18623944,100,10,1.364695716,1117,1785,0.625770308,6.257703081,46.8,9.3,21.7,8.187134503,4.179104478,7.96812749,7.841604306,15.4640031,1 SD Above Mean,1
42003202200,1150,2015,85,13.52941176,0.752232234,100,10,2.742685242,1211,2910,0.416151203,4.161512027,34.3,7.1,11.8,4.532163743,3.084577114,4.023904382,4.189696328,11.0938936,Not Anomalous,0
42003980900,0,2015,0,NA,NA,NA,NA,NA,0,2135,0,0,42.1,4.6,9.6,6.812865497,1.84079602,3.147410359,4.257085574,NA,Not Anomalous,0
42003090100,960,2015,63,15.23809524,0.858820309,100,10,2.930563613,504,1794,0.280936455,2.809364548,29.6,6.5,9.1,3.157894737,2.786069652,2.948207171,3.035165065,8.775093226,Not Anomalous,0
42003030500,1125,2015,228,4.934210526,0.216061569,100,10,1.469903293,1439,2225,0.646741573,6.46741573,45.4,10.3,22.3,7.777777778,4.676616915,8.207171315,7.979048626,15.91636765,1 SD Above Mean,1
42003111400,642,2015,112,5.732142857,0.265836775,37.68,3.768,1.000836134,771,1437,0.536534447,5.365344468,44.7,8.3,19,7.573099415,3.68159204,6.892430279,6.922824386,13.28900499,Not Anomalous,0
42003250300,555,2015,103,5.388349515,0.244390865,100,10,1.563300564,716,1378,0.519593614,5.195936139,39.6,6.6,13.9,6.081871345,2.835820896,4.860557769,5.087624351,11.84686105,Not Anomalous,0
42003060300,1257,2015,374,3.360962567,0.117921993,87.09,8.709,1.013401519,1047,2572,0.407076205,4.070762053,31.6,6,9.6,3.742690058,2.537313433,3.147410359,3.260000384,8.344163956,Not Anomalous,0
42003080700,1074,2015,245,4.383673469,0.181718939,0,0,0,651,1840,0.353804348,3.538043478,25.8,3.6,6.6,2.046783626,1.343283582,1.952191235,1.543978991,5.082022469,1 SD Below Mean,0
42003290100,914,2015,25,36.56,2.188885718,57.39,5.739,3.544293319,1172,2217,0.528642309,5.286423094,34.4,8.1,11.6,4.561403509,3.582089552,3.944223108,4.377494148,13.20821056,Not Anomalous,0
42003561700,362,2015,40,9.05,0.47280548,100,10,2.174409068,445,868,0.512672811,5.126728111,38.6,7.6,13.7,5.789473684,3.333333333,4.780876494,5.140314286,12.44145146,Not Anomalous,0
42003040900,1155,2015,151,7.649006623,0.385411185,92.71,9.271,1.890276989,1695,2921,0.580280726,5.802807258,28.5,4.9,8.3,2.83625731,1.990049751,2.629482072,2.43179439,10.12487864,Not Anomalous,0
42003050600,942,2015,96,9.8125,0.520370408,99.58,9.958,2.276367397,1100,1884,0.583864119,5.838641189,40.2,10.3,19.6,6.257309942,4.676616915,7.131474104,6.888496537,15.00350512,1 SD Above Mean,1
42003060500,710,2015,87,8.16091954,0.417344433,93.61,9.361,1.976552866,548,1331,0.411720511,4.117205109,30.9,6.9,9.8,3.538011696,2.985074627,3.227091633,3.395581545,9.48933952,Not Anomalous,0
42003080600,1031,2015,121,8.520661157,0.439785199,5.25,0.525,0.480507263,471,2055,0.22919708,2.291970803,24.1,3.7,5.7,1.549707602,1.393034826,1.593625498,1.205454448,3.977932513,1 SD Below Mean,0
42003080900,969,2015,164,5.908536585,0.276840257,12.94,1.294,0.598524262,549,1701,0.322751323,3.227513228,27,5,7.5,2.397660819,2.039800995,2.310756972,2.134570483,5.960607972,1 SD Below Mean,0
42003101700,583,2015,64,9.109375,0.476509306,14.87,1.487,0.841765608,869,1539,0.564652372,5.646523717,42.8,7.9,17.3,7.01754386,3.482587065,6.215139442,6.32135704,12.80964636,Not Anomalous,0
42003110600,1083,2015,54,20.05555556,1.159334611,92.27,9.227,3.270654438,631,2523,0.250099088,2.500990884,28.9,5.8,9.3,2.953216374,2.437810945,3.027888446,2.83636796,8.608013282,Not Anomalous,0
42003130300,633,2015,104,6.086538462,0.287944055,86.33,8.633,1.57664867,824,1294,0.636785162,6.367851623,45.8,11.1,23.8,7.894736842,5.074626866,8.804780876,8.446401382,16.39090168,1 SD Above Mean,1
42003130600,1325,2015,81,16.35802469,0.92868177,92.27,9.227,2.927276327,1819,2859,0.636236446,6.362364463,48.3,9.9,22.4,8.625730994,4.47761194,8.247011952,8.268383139,17.55802393,1 SD Above Mean,1
42003140300,1456,2015,9,161.7777778,10,72.05,7.205,8.488227141,726,3709,0.195740092,1.957400917,22.3,5.1,6.8,1.023391813,2.089552239,2.03187251,1.461041022,11.90666908,Not Anomalous,0
42003562300,1506,2015,186,8.096774194,0.413343031,87.25,8.725,1.89905712,2026,3680,0.550543478,5.505434783,40.9,10.4,18,6.461988304,4.726368159,6.494023904,6.727603874,14.13209578,1 SD Above Mean,1
42003562600,1052,2015,70,15.02857143,0.845750165,100,10,2.908178407,1176,2726,0.431401321,4.314013206,35.8,7.5,12.1,4.970760234,3.28358209,4.143426295,4.507735616,11.72992723,Not Anomalous,0
42003563000,1346,2015,103,13.06796117,0.723446837,100,10,2.689696707,908,3275,0.277251908,2.772519084,31.7,6.6,11.5,3.771929825,2.835820896,3.90438247,3.715650515,9.177866305,Not Anomalous,0
42003980500,4,2015,0,NA,NA,NA,NA,NA,4,4,1,10,NA,NA,NA,NA,NA,NA,NA,NA,Not Anomalous,0
42003160900,1622,2015,219,7.406392694,0.370276871,30.46,3.046,1.06200911,1280,3314,0.386240193,3.862401931,25,4.5,6.3,1.812865497,1.791044776,1.832669323,1.583599788,6.50801083,Not Anomalous,0
42003180300,1069,2015,140,7.635714286,0.384582006,100,10,1.96107625,1491,2558,0.582877248,5.828772478,38.4,7.3,12.7,5.730994152,3.184079602,4.38247012,4.885697635,12.67554636,Not Anomalous,0
42003191500,919,2015,139,6.611510791,0.320691952,100,10,1.790787403,817,1909,0.427972761,4.279727606,30.3,6.2,9,3.362573099,2.63681592,2.908366534,3.041711319,9.112226328,Not Anomalous,0
42003191900,938,2015,127,7.385826772,0.368993964,73.91,7.391,1.65143404,565,1952,0.289446721,2.894467213,30.5,6.6,9.3,3.421052632,2.835820896,3.027888446,3.200077652,7.745978906,Not Anomalous,0
42003202300,1946,2015,90,21.62222222,1.257063644,79.51,7.951,3.161473238,540,3858,0.139968896,1.399688958,25.7,6.3,8.3,2.01754386,2.686567164,2.629482072,2.380464393,6.941626589,Not Anomalous,0
42003220600,924,2015,101,9.148514851,0.478950859,96.36,9.636,2.148294784,532,1514,0.351387054,3.513870542,33.3,6.4,11.9,4.239766082,2.736318408,4.06374502,3.937316053,9.599481379,Not Anomalous,0
42003240600,1158,2015,91,12.72527473,0.702069977,99.75,9.975,2.646346164,858,2283,0.375821288,3.758212878,30.7,6.1,9.1,3.479532164,2.587064677,2.948207171,3.086678383,9.491237425,Not Anomalous,0
42003250900,624,2015,130,4.8,0.207689485,100,10,1.441143591,634,1270,0.499212598,4.992125984,39.1,7.3,13.5,5.935672515,3.184079602,4.701195219,5.105559905,11.53882948,Not Anomalous,0
42003260200,913,2015,104,8.778846154,0.455890839,100,10,2.135160039,665,2038,0.326300294,3.263002944,30.9,6.2,9.8,3.538011696,2.63681592,3.227091633,3.249291054,8.647454037,Not Anomalous,0
42003260900,510,2015,114,4.473684211,0.18733383,100,10,1.368699491,1406,1545,0.910032362,9.100323625,52,10.7,23.4,9.707602339,4.875621891,8.645418327,9.057381722,19.52640484,1 SD Above Mean,1
42003261500,762,2015,68,11.20588235,0.607289925,78.87,7.887,2.188537329,693,1515,0.457425743,4.574257426,39.4,6.9,14.6,6.023391813,2.985074627,5.139442231,5.242904165,12.00569892,Not Anomalous,0
42003270100,1051,2015,75,14.01333333,0.782419375,67.28,6.728,2.294366482,390,2523,0.154577883,1.545778835,29.5,5.7,8.9,3.128654971,2.388059701,2.868525896,2.822222266,6.662367582,Not Anomalous,0
42003270300,933,2015,89,10.48314607,0.562205467,100,10,2.371087233,1027,2091,0.491152559,4.911525586,35.6,9,13.7,4.912280702,4.029850746,4.780876494,5.064419219,12.34703204,Not Anomalous,0
42003300100,1510,2015,302,5,0.220165532,92.26,9.226,1.425218298,2403,4255,0.564747356,5.647473561,40.4,7.5,14.1,6.315789474,3.28358209,4.940239044,5.407443536,12.48013539,Not Anomalous,0
42003320700,716,2015,34,21.05882353,1.221918702,100,10,3.495595374,479,1514,0.316380449,3.163804491,31.1,8.4,11,3.596491228,3.731343284,3.705179283,3.934453025,10.59385289,Not Anomalous,0
42003151700,2331,2015,251,9.28685259,0.4875804,36.47,3.647,1.333493801,1226,5069,0.2418623,2.418623003,25.6,5.4,7.6,1.988304094,2.23880597,2.35059761,2.062945125,5.815061929,1 SD Below Mean,0
42003010300,240,2015,51,4.705882353,0.201818404,100,10,1.420628045,284,6294,0.045122339,0.451223387,28.9,2.3,4.8,2.953216374,0.696517413,1.235059761,1.351815054,3.223666486,1 SD Below Mean,0
42003020100,1968,2015,492,4,0.157785298,100,10,1.256126179,914,4060,0.225123153,2.251231527,25.2,4.5,7.3,1.871345029,1.791044776,2.231075697,1.775520514,5.282878221,1 SD Below Mean,0
42003020300,520,2015,39,13.33333333,0.740000815,43.82,4.382,1.800745283,100,747,0.133868809,1.338688086,24.1,3.1,5.3,1.549707602,1.094527363,1.434262948,1.013120336,4.152553704,1 SD Below Mean,0
42003040600,865,2015,328,2.637195122,0.072773211,58.76,5.876,0.653923073,1710,2193,0.779753762,7.79753762,24.3,2.6,3.9,1.608187135,0.845771144,0.876494024,0.69889428,9.150354973,Not Anomalous,0
42003051000,653,2015,166,3.93373494,0.153651668,100,10,1.2395631,885,1965,0.450381679,4.503816794,36,5.5,12.1,5.029239766,2.288557214,4.143426295,4.114327854,9.857707748,Not Anomalous,0
42003070300,1082,2015,124,8.725806452,0.45258221,63.73,6.373,1.698324594,466,2000,0.233,2.33,21.1,4.3,5.9,0.67251462,1.691542289,1.673306773,0.995841379,5.024165973,1 SD Below Mean,0
42003070800,1011,2015,114,8.868421053,0.461478542,9.32,0.932,0.655818574,605,1850,0.327027027,3.27027027,21.4,3.3,5,0.760233918,1.194029851,1.314741036,0.673082478,4.599171322,1 SD Below Mean,0
42003080200,928,2015,261,3.555555556,0.130060749,43.46,4.346,0.751827119,606,1710,0.354385965,3.543859649,27.8,6.2,8.3,2.631578947,2.63681592,2.629482072,2.617498986,6.913185754,Not Anomalous,0
42003080400,773,2015,306,2.526143791,0.065845803,78.78,7.878,0.720231374,747,1551,0.481624758,4.816247582,25.2,3.9,6.2,1.871345029,1.492537313,1.792828685,1.466037443,7.0025164,Not Anomalous,0
42003100500,919,2015,46,19.97826087,1.15451295,100,10,3.397812458,790,2256,0.350177305,3.50177305,39.7,8.6,17.4,6.111111111,3.830845771,6.25498008,6.103624513,13.00321002,Not Anomalous,0
42003101600,346,2015,25,13.84,0.771606801,75.37,7.537,2.411555609,656,990,0.662626263,6.626262626,50.5,8.6,20.7,9.269005848,3.830845771,7.569721116,7.982411953,17.02023019,1 SD Above Mean,1
42003101800,1137,2015,16,71.0625,4.341159742,93.55,9.355,6.372719152,416,2505,0.166067864,1.660678643,29,6.7,10,2.98245614,2.885572139,3.306772908,3.153887228,11.18728502,Not Anomalous,0
42003111500,1692,2015,354,4.779661017,0.206420735,8.87,0.887,0.427896239,1715,3043,0.563588564,5.635885639,39.5,8.2,17.2,6.052631579,3.631840796,6.175298805,5.961993745,12.02577562,Not Anomalous,0
42003120700,392,2015,56,7,0.344926,100,10,1.85721835,470,850,0.552941176,5.529411765,43.6,10,22.1,7.251461988,4.527363184,8.12749004,7.661795941,15.04842606,1 SD Above Mean,1
42003130400,449,2015,106,4.235849057,0.172497617,83.99,8.399,1.203664192,652,982,0.66395112,6.639511202,47,9.6,21.5,8.245614035,4.328358209,7.888446215,7.89539417,15.73856956,1 SD Above Mean,1
42003140600,1369,2015,165,8.296969697,0.425831273,63.13,6.313,1.639595324,539,3084,0.174773022,1.74773022,26.1,5.2,7.7,2.134502924,2.139303483,2.390438247,2.099296082,5.486621627,1 SD Below Mean,0
42003140800,1991,2015,254,7.838582677,0.397236984,54.37,5.437,1.469618141,1215,4687,0.259227651,2.592276509,22.5,4.5,6.4,1.081871345,1.791044776,1.87250996,1.29327198,5.35516663,1 SD Below Mean,0
42003141100,577,2015,35,16.48571429,0.936647077,100,10,3.060469044,166,1345,0.123420074,1.234200743,27.2,7,9.5,2.456140351,3.034825871,3.107569721,2.911819696,7.206489483,Not Anomalous,0
42003151600,1107,2015,37,29.91891892,1.774613526,100,10,4.212616201,410,2621,0.156428844,1.56428844,26.6,6,8.1,2.280701754,2.537313433,2.549800797,2.394840152,8.171744793,Not Anomalous,0
42003160800,1163,2015,101,11.51485149,0.626563492,79.2,7.92,2.227640648,1318,2803,0.470210489,4.702104888,31.1,6.2,8.8,3.596491228,2.63681592,2.828685259,3.106500468,10.036246,Not Anomalous,0
42003170600,825,2015,123,6.707317073,0.32666837,98.49,9.849,1.793699189,727,1780,0.408426966,4.084269663,30.1,6.3,8.7,3.304093567,2.686567164,2.788844622,2.987838194,8.865807046,Not Anomalous,0
42003191100,1170,2015,39,30,1.779671383,100,10,4.218615155,606,2522,0.240285488,2.402854877,27.5,6.5,8.8,2.543859649,2.786069652,2.828685259,2.727025134,9.348495166,Not Anomalous,0
42003191600,1910,2015,95,20.10526316,1.162435383,92,9.2,3.270230194,1705,4458,0.382458502,3.824585016,32.2,6.7,10,3.918128655,2.885572139,3.306772908,3.546928347,10.64174356,Not Anomalous,0
42003191800,2347,2015,290,8.093103448,0.413114049,61.97,6.197,1.600021175,1375,5261,0.261357156,2.613571564,28.6,6.7,9.1,2.865497076,2.885572139,2.948207171,2.954136998,7.167729738,Not Anomalous,0
42003271500,1105,2015,197,5.609137056,0.258163644,63.67,6.367,1.28207953,1598,3026,0.528089888,5.280898876,38.2,8,13.4,5.67251462,3.532338308,4.661354582,5.124572016,11.68755042,Not Anomalous,0
42003290400,1729,2015,131,13.19847328,0.731588214,84.45,8.445,2.485611085,1185,3889,0.30470558,3.047055798,31.3,7.4,10.4,3.65497076,3.233830846,3.466135458,3.649618286,9.18228517,Not Anomalous,0
42003310200,1460,2015,32,45.625,2.754362539,100,10,5.24820211,687,3499,0.196341812,1.963418119,29.2,7.4,9.9,3.040935673,3.233830846,3.266932271,3.308007224,10.51962745,Not Anomalous,0
42003320600,1009,2015,42,24.02380952,1.406875222,100,10,3.750833537,545,2270,0.240088106,2.400881057,30.1,6.9,9.5,3.304093567,2.985074627,3.107569721,3.247114568,9.398829162,Not Anomalous,0
42003050100,926,2015,160,5.7875,0.269289966,100,10,1.641005686,1066,1760,0.605681818,6.056818182,47.2,11,24,8.304093567,5.024875622,8.884462151,8.630929361,16.32875323,1 SD Above Mean,1
42003561600,845,2015,108,7.824074074,0.396331934,100,10,1.990808714,1078,2124,0.507532957,5.075329567,37.7,7.9,12.7,5.526315789,3.482587065,4.38247012,4.92511174,11.99125002,Not Anomalous,0
42003562000,1745,2015,405,4.308641975,0.177038456,59.96,5.996,1.030302181,1823,2988,0.610107095,6.10107095,24.7,5.3,8,1.725146199,2.189054726,2.509960159,1.998445931,9.129819063,Not Anomalous,0
42003562500,1194,2015,139,8.589928058,0.444106084,100,10,2.107382462,1479,3083,0.479727538,4.797275381,37.5,7.1,12.7,5.467836257,3.084577114,4.38247012,4.733357538,11.63801538,Not Anomalous,0
